Index,movie_title,genres,title_year,imdb_score,num_critic_for_reviews,duration,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,aspect_ratio,movie_facebook_likes,color,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,director_name,director_facebook_likes
78,A_Walk_Among_the_Tombstones,Crime|Drama|Mystery|Thriller,2014,6.5,253,114,25977365,87950,15428,0,drug_dealer|ex_cop|murder_of_wife|revenge|violence,http://www.imdb.com/title/tt0365907/?ref_=fn_tt_tt_1,207,English,USA,R,28000000,2.35,15000,Color,Liam_Neeson,14000,Boyd_Holbrook,439,David_Harbour,313,Scott_Frank,71
79,A_Walk_on_the_Moon,Drama,1999,6.6,47,107,4741987,6782,10368,1,adulterous_wife|cheating_wife|summer|unfaithfulness|woodstock,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,114,English,USA,R,14000000,1.85,860,Color,Viggo_Mortensen,10000,Julie_Kavner,233,Tovah_Feldshuh,113,Tony_Goldwyn,956
80,A_Walk_to_Remember,Drama|Romance,2002,7.4,80,101,41227069,162701,2436,1,community_service|love|punishment|school|student,http://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1,962,English,USA,PG,11000000,2.35,19000,Color,Lauren_German,683,Peter_Coyote,548,Paz_de_la_Huerta,488,Adam_Shankman,163
81,A_Warrior's_Tail,Adventure|Animation|Fantasy,2015,4.1,5,85,N\A,393,229,1,battle|creature|hyena|monkey|village,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1,7,Russian,Russia,N\A,30000000,N\A,161,Color,Konstantin_Khabenskiy,114,Fedor_Bondarchuk,35,Sergey_Garmash,21,Maksim_Fadeev,0
82,"A_Woman,_a_Gun_and_a_Noodle_Shop",Comedy|Drama,2009,5.7,101,95,190666,2410,18,1,betrayal|husband_wife_relationship|murder|noodles|salary,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,20,Mandarin,China,R,N\A,2.35,784,Color,Honglei_Sun,9,Ni_Yan,4,Dahong_Ni,3,Yimou_Zhang,611
83,"A_Woman,_a_Gun_and_a_Noodle_Shop",Comedy|Drama,2009,5.7,101,95,190666,2410,18,1,betrayal|husband_wife_relationship|murder|noodles|salary,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,20,Mandarin,China,R,N\A,2.35,784,Color,Honglei_Sun,9,Ni_Yan,4,Dahong_Ni,3,Yimou_Zhang,611
84,Æon_Flux,Action|Sci-Fi,2005,5.5,178,93,25857987,110614,10185,0,based_on_cult_favorite|disease|female_hero|female_protagonist|future,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,532,English,USA,PG-13,62000000,2.35,0,Color,Charlize_Theron,9000,Sophie_Okonedo,460,Paterson_Joseph,352,Karyn_Kusama,45
85,Abandon,Drama|Music|Mystery|Romance|Thriller,2002,4.9,72,99,10719367,7909,28987,3,college|detective|disappearance|police_detective|thesis,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,157,English,USA,PG-13,25000000,2.35,261,Color,Charlie_Hunnam,16000,Zooey_Deschanel,11000,Tony_Goldwyn,956,Stephen_Gaghan,79
86,Abandoned,Drama,2015,6.3,N\A,86,N\A,333,90,5,boat|one_word_title|sea|storm|survivor,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,6,English,New_Zealand,N\A,N\A,N\A,213,Color,Siobhan_Marshall,42,Peter_Feeney,40,Rachel_Nash,3,John_Laing,0
87,ABCD_(Any_Body_Can_Dance),Drama|Musical,2013,6.4,15,160,95236,5018,1182,3,N\A,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1,38,Hindi,India,Not_Rated,N\A,N\A,1000,Color,Lauren_Gottlieb,733,Remo,168,Prabhudheva,71,Remo,168
88,Abduction,Action|Mystery|Thriller,2011,5,180,106,28064226,65044,561,1,assassin|high_school|on_the_run|teenager|website,http://www.imdb.com/title/tt1600195/?ref_=fn_tt_tt_1,173,English,USA,PG-13,35000000,2.35,13000,Color,Ken_Arnold,327,Benjamin_J._Cain_Jr.,73,Richard_Cetrone,63,John_Singleton,309
89,Aberdeen,Drama,2000,7.3,28,106,64148,2601,846,0,death|ferry|lawyer|norway|vomiting,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1,35,English,UK,N\A,6500000,1.85,260,Color,Charlotte_Rampling,844,Sara-Marie_Maltha,2,Stellan_Skarsgård,0,Hans_Petter_Moland,19
90,About_a_Boy,Comedy|Drama|Romance,2002,7.1,158,101,40566655,144021,74,0,boy|friend|imaginary_son|single_father|single_mother,http://www.imdb.com/title/tt0276751/?ref_=fn_tt_tt_1,391,English,UK,PG-13,30000000,2.35,0,Color,Sharon_Small,66,Christopher_Webster,5,Peter_McNicholl,3,Chris_Weitz,129
91,About_Last_Night,Comedy|Romance,2014,6.1,90,100,48637684,16979,2800,4,bedroom|boyfriend_girlfriend_relationship|hug|interrupted_sex|urban_setting,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,42,English,USA,R,12500000,2.35,0,Color,Joe_Lo_Truglio,833,Regina_Hall,807,Bryan_Callen,460,Steve_Pink,38
92,About_Schmidt,Comedy|Drama,2002,7.2,217,125,65010106,107557,1556,1,highway_travel|on_the_road|retirement|road_movie|wedding,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1,612,English,USA,R,30000000,1.85,0,Color,Hope_Davis,442,June_Squibb,344,Howard_Hesseman,322,Alexander_Payne,729
93,About_Time,Drama|Fantasy|Romance,2013,7.8,274,123,15294553,202341,1595,1,boyfriend_girlfriend_relationship|lingerie_slip|time_travel|time_travel_romance|wedding,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391,English,UK,R,12000000,2.35,105000,Color,Tom_Hughes,565,Tom_Hollander,555,Lindsay_Duncan,171,Richard_Curtis,628
94,Abraham_Lincoln:_Vampire_Hunter,Action|Fantasy|Horror,2012,5.9,393,105,37516013,128629,8281,0,chopping_down_a_tree|hanging_upside_down|shopkeeper|vampire|vampire_hunter,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348,English,USA,R,69000000,2.35,98000,Color,Rufus_Sewell,3000,Dominic_Cooper,3000,Benjamin_Walker,911,Timur_Bekmambetov,335
95,Absentia,Drama|Horror|Mystery,2011,5.8,125,87,N\A,13065,97,0,anticipate|dead_in_absentia|foetus|tunnel|unreliable_narration,http://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,136,English,USA,R,70000,1.78,3000,Color,Justin_Gordon,35,Courtney_Bell,28,Erin_Cipolletti,9,Mike_Flanagan,59
96,Absolute_Power,Action|Crime|Drama|Thriller,1997,6.7,76,121,50007168,39529,19139,0,death|death_of_wife|murder|thief|violence,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,142,English,USA,R,50000000,2.35,1000,Color,Clint_Eastwood,16000,Mark_Margolis,1000,Scott_Glenn,826,Clint_Eastwood,16000
97,Accidental_Love,Comedy|Romance,2015,4,56,100,N\A,5006,19068,5,health_insurance|long_delayed_release|nail_in_the_head|waitress|washington_d.c.,http://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1,28,English,USA,PG-13,26000000,1.85,0,Color,Jake_Gyllenhaal,15000,Kirstie_Alley,980,Beverly_D'Angelo,816,David_O._Russell,737
98,Ace_Ventura:_Pet_Detective,Comedy,1994,6.9,61,78,72217000,216486,2462,1,detective|dolphin|mascot|nudity|stupidity,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242,English,USA,PG-13,12000000,1.85,0,Color,Sean_Young,759,Udo_Kier,595,David_Margulies,567,Tom_Shadyac,293
99,Ace_Ventura:_When_Nature_Calls,Adventure|Comedy,1995,6.3,59,90,108360000,160321,2203,0,africa|bat|hawaiian_shirt|pregnancy|pregnant,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,178,English,USA,PG-13,30000000,2.35,0,Color,Bruce_Spence,531,Bob_Gunton,461,Sophie_Okonedo,460,Steve_Oedekerk,176
100,Across_the_Universe,Drama|Fantasy|Musical|Romance,2007,7.4,156,133,24343673,91860,5405,0,anti_war|liverpool|love|protest|song,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524,English,USA,PG-13,45000000,2.35,14000,Color,Jim_Sturgess,5000,T.V._Carpio,117,Robert_Clohessy,107,Julie_Taymor,278
101,Across_the_Universe,Drama|Fantasy|Musical|Romance,2007,7.4,156,133,24343673,91863,5405,0,anti_war|liverpool|love|protest|song,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524,English,USA,PG-13,45000000,2.35,14000,Color,Jim_Sturgess,5000,T.V._Carpio,117,Robert_Clohessy,107,Julie_Taymor,278
102,Act_of_Valor,Action|Adventure|Drama|Thriller|War,2012,6.5,216,110,70011073,57996,146,0,mission|navy_seal|terrorist|torture|valor,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349,English,USA,R,12000000,2.35,15000,Color,Alex_Veadov,93,Jason_Cottle,17,Rorke_Denver,11,Mike_McCoy,16
103,Action_Jackson,Action|Comedy|Crime|Thriller,1988,5.2,35,96,20257000,7569,5282,2,murder|power|psychotronic|tough_cop|union,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,65,English,USA,R,7000000,1.85,978,Color,Bill_Duke,1000,Vanity,841,Carl_Weathers,794,Craig_R._Baxley,22
104,Adam,Drama|Romance,2009,7.2,122,99,2277396,29239,1936,0,apartment|asperger's_syndrome|children|teacher|writer,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1,70,English,USA,PG-13,N\A,2.35,0,Color,Peter_Gallagher,828,Terry_Walters,390,Amy_Irving,194,Max_Mayer,6
105,Adam_Resurrected,Drama|War,2008,6.3,75,106,N\A,3075,31325,2,circus|dog|entertainer|holocaust|patient,http://www.imdb.com/title/tt0479341/?ref_=fn_tt_tt_1,31,English,Germany,R,10000000,2.35,589,Color,Veronica_Ferres,30000,Ayelet_Zurer,744,Derek_Jacobi,520,Paul_Schrader,261
106,Adaptation.,Comedy|Drama,2002,7.7,241,81,22245861,143251,25489,0,book|orchid|screenwriter|thief|twin,http://www.imdb.com/title/tt0268126/?ref_=fn_tt_tt_1,710,English,USA,R,19000000,1.85,0,Color,Nicolas_Cage,12000,Meryl_Streep,11000,Roger_Willie,836,Spike_Jonze,0
107,Addicted,Drama|Thriller,2014,5.2,9,106,17382982,5975,2840,0,adultery|attraction|lust|obsession|temptation,http://www.imdb.com/title/tt2205401/?ref_=fn_tt_tt_1,33,Spanish,USA,R,5000000,1.85,0,Color,Boris_Kodjoe,1000,Cameron_Mills,694,Sharon_Leal,467,Bille_Woodruff,23
108,Admission,Comedy|Drama|Romance,2013,5.7,150,107,18004225,28573,3004,2,adoption|female_protagonist|princeton_university|wedding|working_women,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,87,English,USA,PG-13,13000000,2.35,5000,Color,Tina_Fey,2000,Sarita_Choudhury,257,Christopher_Evan_Welch,252,Paul_Weitz,80
109,Adore,Drama|Romance,2013,6.2,141,112,317125,23334,25269,0,beach|friend|friendship|happiness|neighbor,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,87,English,Australia,R,16000000,2.35,0,Color,Robin_Wright,18000,Naomi_Watts,6000,Ben_Mendelsohn,748,Anne_Fontaine,105
110,Adulterers,Crime|Drama|Thriller,2015,4.9,8,91,N\A,514,1210,3,cheating_husband|female_nudity|male_nudity|male_rear_nudity|revenge,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,English,USA,N\A,750000,2.35,158,Color,Mehcad_Brooks,696,Steffinnie_Phrommany,320,Danielle_Savre,137,H.M._Coakley,0
111,Adventureland,Comedy|Drama|Romance,2009,6.8,248,107,16025394,131180,18983,6,amusement_park|strong_female_character|summer_job|teen_movie|teenager,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,220,English,USA,R,N\A,1.85,0,Color,Kristen_Stewart,17000,Martin_Starr,985,Wendie_Malick,452,Greg_Mottola,99
112,After,Fantasy|Horror|Mystery|Thriller,2012,5.4,34,90,N\A,3699,1553,0,coma|crash,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,27,English,USA,PG-13,650000,2.35,1000,Color,Sandra_Ellis_Lafferty,523,Madison_Lintz,385,Karolina_Wydra,258,Ryan_Smith,4
113,After.Life,Drama|Horror|Mystery|Thriller,2009,5.9,138,104,108229,30836,15860,1,breath_on_mirror|buried_alive|engagement_ring|looking_at_one's_self_in_a_mirror|serial_killer,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,137,English,USA,R,4500000,2.35,7000,Color,Liam_Neeson,14000,Josh_Charles,1000,Chandler_Canterbury,329,Agnieszka_Wojtowicz-Vosloo,0
114,After_Earth,Action|Adventure|Sci-Fi,2013,4.9,349,100,60522097,158720,14168,0,box_office_flop|father_son_team|fear|race_against_time|real_life_father_and_son_playing_father_and_son,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744,English,USA,PG-13,130000000,2.35,37000,Color,Will_Smith,10000,Zoë_Kravitz,943,Glenn_Morshower,894,M._Night_Shyamalan,0
115,After_the_Sunset,Action|Comedy|Crime|Drama,2004,6.3,117,97,28328132,38298,9814,2,diamond|fbi|fbi_agent|island|thief,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,147,English,USA,PG-13,58000000,2.35,782,Color,Salma_Hayek,4000,Don_Cheadle,3000,Chris_Penn,455,Brett_Ratner,420
116,Against_the_Ropes,Biography|Drama|Romance|Sport,2004,5.3,76,110,5881504,5917,2972,2,boxer|boxing|boxing_arena|boxing_manager|directed_by_co_star,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,50,English,USA,PG-13,39000000,2.35,177,Color,Omar_Epps,865,Charles_S._Dutton,534,Tim_Daly,511,Charles_S._Dutton,534
117,Against_the_Wild,Adventure|Family,2013,4.7,11,90,N\A,840,1724,3,cave|salmon,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,9,English,Canada,PG,2000000,N\A,326,Color,Natasha_Henstridge,900,CJ_Adams,450,Erin_Pitt,120,Richard_Boddington,15
118,Agent_Cody_Banks,Action|Adventure|Comedy|Crime|Family|Romance|Thriller,2003,5,79,102,47285499,26755,3037,3,cia|nanobot|prep_school|scientist|teenager,http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1,104,English,USA,PG,26000000,2.35,542,Color,Daniel_Roebuck,1000,Frankie_Muniz,934,Chris_Gauthier,434,Harald_Zwart,91
119,Agent_Cody_Banks_2:_Destination_London,Action|Adventure|Comedy|Family|Romance|Sci-Fi,2004,4.5,55,100,23222861,11092,3742,4,chase|evil_scientist|gadget|mind_control|tough_girl,http://www.imdb.com/title/tt0358349/?ref_=fn_tt_tt_1,44,English,USA,PG,26000000,2.35,167,Color,Daniel_Roebuck,1000,Frankie_Muniz,934,David_Kelly,588,Kevin_Allen,8
120,Agora,Adventure|Drama|History|Romance,2009,7.2,180,141,617840,52496,1829,2,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172,English,Spain,R,70000000,2.35,29000,Color,Max_Minghella,614,Ashraf_Barhom,451,Rupert_Evans,334,Alejandro_Amenábar,448
121,Aimee_&_Jaguar,Biography|Drama|Romance|War,1999,7.3,63,125,927107,5153,333,1,lesbian_mother|lesbian_parent|lesbian_relationship|lesbian_romance|lesbianism,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,51,German,Germany,N\A,15000000,1.85,687,Color,Heike_Makatsch,177,Johanna_Wokalek,66,Maria_Schrader,36,Max_Färberböck,4
122,Air_Bud,Comedy|Drama|Family|Sport,1997,5.1,35,98,24629916,12942,4277,0,basketball|boy|dog|dog_movie|golden_retriever,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1,34,English,USA,PG,3000000,1.85,902,Color,Kevin_Zegers,2000,Bill_Cobbs,970,Michael_Jeter,693,Charles_Martin_Smith,188
123,Air_Force_One,Action|Adventure|Drama|Thriller,1997,6.4,142,124,172620724,146134,23603,1,ex_soldier|hijacker|hostage|president|terrorist,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1,393,English,USA,R,85000000,2.35,0,Color,Harrison_Ford,11000,Gary_Oldman,10000,Dean_Stockwell,936,Wolfgang_Petersen,249
124,Airborne,Adventure|Comedy|Sport,1993,6.2,9,91,2850263,5061,1218,0,cincinnati_ohio|high_school|hockey|jock_strap|zoologist,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,70,English,USA,PG,2600000,1.85,0,Color,Alanna_Ubach,584,Jacob_Vargas,399,Brittney_Powell,117,Rob_Bowman,38
125,Airlift,Action|Drama|History|Thriller|War,2016,8.5,39,130,N\A,30977,151,1,1990s|businessman|evacuation|historical_fiction|kuwait,http://www.imdb.com/title/tt4387040/?ref_=fn_tt_tt_1,178,Hindi,India,N\A,4400000,2.35,10000,Color,Nimrat_Kaur,85,Sameer_Ali_Khan,26,Purab_Kohli,12,Raja_Menon,6
126,Airplane!,Comedy,1980,7.8,134,88,83400000,160281,2726,0,air_traffic_controller|airplane|airport|pilot|spoof,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,427,English,USA,PG,3500000,1.85,16000,Color,Peter_Graves,628,Lloyd_Bridges,575,Barbara_Billingsley,318,Jim_Abrahams,104
127,Ajami,Crime|Drama,2009,7.4,100,124,621240,4999,42,6,arab|christian|israeli|palestinian|violence,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32,Arabic,Germany,N\A,N\A,1.85,0,Color,Shahir_Kabaha,20,Scandar_Copti,13,Ranin_Karim,7,Scandar_Copti,13
128,Akeelah_and_the_Bee,Drama,2006,7.5,95,112,18811135,15337,2832,0,national_spelling_bee|principal|school_principal|spelling|spelling_bee,http://www.imdb.com/title/tt0437800/?ref_=fn_tt_tt_1,172,English,USA,PG,N\A,2.35,0,Color,Curtis_Armstrong,876,Sean_Michael_Afable,801,Tzi_Ma,268,Doug_Atchison,3
129,Akira,Action|Animation|Sci-Fi,1988,8.1,150,124,439162,106160,28,0,based_on_manga|biker_gang|gifted_child|post_thermonuclear_war|science_runs_amok,http://www.imdb.com/title/tt0094625/?ref_=fn_tt_tt_1,430,Japanese,Japan,R,1100000000,1.85,0,Color,Mitsuo_Iwata,6,Takeshi_Kusao,5,Tesshô_Genda,4,Katsuhiro_Ôtomo,78
130,Aladdin,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,1992,8,124,90,217350219,260939,52970,0,arab|genie|magic|princess|reference_to_a_thousand_and_one_nights,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1,244,English,USA,G,28000000,1.33,0,Color,Robin_Williams,49000,Frank_Welker,2000,Scott_Weinger,631,Ron_Clements,63
131,Albert_Nobbs,Drama,2011,6.7,222,113,3014541,19616,4370,3,19th_century|hotel|painter|waiter|woman_pretending_to_be_a_man,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,98,English,UK,R,8000000,2.35,0,Color,Mia_Wasikowska,3000,Michael_McElhatton,415,Mark_Williams,373,Rodrigo_García,127
132,Albino_Alligator,Crime|Drama|Thriller,1996,6.1,37,97,326308,6632,13718,3,bar|box_office_flop|hostage|new_orleans_louisiana|police,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,69,English,USA,R,5000000,2.35,225,Color,Viggo_Mortensen,10000,Joe_Mantegna,1000,Faye_Dunaway,977,Kevin_Spacey,18000
133,Alex_&_Emma,Comedy|Romance,2003,5.6,73,96,14208384,11520,977,2,gambling|novel|stenographer|writer|writer's_block,http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1,105,English,USA,PG-13,30000000,1.85,625,Color,David_Paymer,372,Lobo_Sebastian,206,Robert_Costanzo,130,Rob_Reiner,0
134,Alex_Cross,Action|Crime|Mystery|Thriller,2012,5.1,211,101,25863915,28257,2471,0,assassin|detective|partner|police|serial_killer,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1,151,English,USA,PG-13,35000000,2.35,11000,Color,Cicely_Tyson,907,Chad_Lindberg,445,Carmen_Ejogo,374,Rob_Cohen,357
135,Alex_Rider:_Operation_Stormbreaker,Action|Adventure|Family|Thriller,2006,5.1,66,93,652526,20201,15638,3,14_year_old|british|gadget|spy|training,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,187,English,Germany,PG,40000000,2.35,823,Color,Alex_Pettyfer,15000,Sophie_Okonedo,460,Ashley_Walters,173,Geoffrey_Sax,13
136,Alexander,Action|Adventure|Biography|Drama|History|Romance|War,2004,5.5,248,206,34293771,138863,24598,3,ancient_greece|conquest|greek|greek_myth|king,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390,English,Germany,R,155000000,2.35,0,Color,Anthony_Hopkins,12000,Angelina_Jolie_Pitt,11000,Brian_Blessed,591,Oliver_Stone,0
137,"Alexander_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Day",Comedy|Family,2014,6.2,119,81,66950483,29738,47677,6,bad_day|based_on_book|birthday|job_interview|long_title,http://www.imdb.com/title/tt1698641/?ref_=fn_tt_tt_1,85,English,USA,PG,28000000,2.39,12000,Color,Bella_Thorne,35000,Steve_Carell,7000,Jennifer_Garner,3000,Miguel_Arteta,44
138,Alexander's_Ragtime_Band,Drama|Musical|Romance,1938,7,10,106,N\A,1381,1833,2,band|dance|ragtime|singer|violinist,http://www.imdb.com/title/tt0029852/?ref_=fn_tt_tt_1,29,English,USA,Approved,2000000,1.37,60,_Black_and_White,Tyrone_Power,480,Don_Ameche,392,John_Carradine,300,Henry_King,85
139,Alfie,Comedy|Drama|Romance,2004,6.2,135,103,13395939,43442,3639,4,best_friend|commitment|friend|limousine_driver|one_night_stand,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1,146,English,UK,R,60000000,1.85,0,Color,Omar_Epps,865,Nia_Long,826,Jane_Krakowski,624,Charles_Shyer,14
140,Ali,Biography|Drama|Sport,2001,6.8,174,165,58183966,79186,14196,1,african_american_protagonist|african_americans|boxing_gym|gym|rumble_in_the_jungle,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,386,English,USA,R,107000000,2.35,0,_Black_and_White,Will_Smith,10000,Jada_Pinkett_Smith,851,Joe_Morton,780,Michael_Mann,0
141,Alias_Betty,Comedy|Crime|Drama|Romance|Thriller,2001,6.9,38,103,206400,1439,262,0,child|criminal|death|depression|novelist,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1,26,French,France,N\A,50000000,N\A,26,Color,Sandrine_Kiberlain,71,Edouard_Baer,59,Roschdy_Zem,59,Claude_Miller,27
142,Alice_in_Wonderland,Adventure|Family|Fantasy,2010,6.5,451,108,334185206,306320,79957,0,alice_in_wonderland|mistaking_reality_for_dream|queen|shrinking|shrinking_potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736,English,USA,PG,200000000,1.85,24000,Color,Johnny_Depp,40000,Alan_Rickman,25000,Anne_Hathaway,11000,Tim_Burton,13000
143,Alice_in_Wonderland,Adventure|Family|Fantasy,2010,6.5,451,108,334185206,306336,79957,0,alice_in_wonderland|mistaking_reality_for_dream|queen|shrinking|shrinking_potion,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736,English,USA,PG,200000000,1.85,24000,Color,Johnny_Depp,40000,Alan_Rickman,25000,Anne_Hathaway,11000,Tim_Burton,13000
144,Alice_Through_the_Looking_Glass,Adventure|Family|Fantasy,2016,6.4,218,113,76846624,21352,80806,1,clock|dark_fantasy|mad_hatter|queen|sequel,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,English,USA,PG,170000000,1.85,30000,Color,Johnny_Depp,40000,Alan_Rickman,25000,Anne_Hathaway,11000,James_Bobin,33
145,Alien,Horror|Sci-Fi,1979,8.5,392,116,78900000,563827,2524,0,alien|creature|future|outer_space|spaceship,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,1110,English,UK,R,11000000,2.35,23000,Color,Tom_Skerritt,1000,Yaphet_Kotto,581,Bolaji_Badejo,513,Ridley_Scott,0
146,Alien:_Resurrection,Action|Horror|Sci-Fi,1997,6.3,223,116,47748610,170179,3090,0,alien|blood|breeding|clone|scientist,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,656,English,USA,R,75000000,2.35,0,Color,Gary_Dourdan,1000,Michael_Wincott,720,Raymond_Cruz,672,Jean-Pierre_Jeunet,0
147,Alien_3,Action|Horror|Sci-Fi,1992,6.4,210,145,55473600,207686,1543,0,alien|crash|planet|prison|survivor,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,776,English,USA,R,50000000,2.35,0,Color,Charles_S._Dutton,534,Holt_McCallany,273,Paul_McGann,243,David_Fincher,21000
148,Alien_Uprising,Comedy|Sci-Fi,2012,3.1,20,101,N\A,2753,3132,0,acronym_in_title|period_in_title|title_ends_with_period,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,82,English,UK,R,2500000,2.35,0,Color,Julian_Glover,844,Sean_Pertwee,722,Bianca_Brigitte_VanDamme,663,Dominic_Burns,15
149,Alien_Zone,Horror,1978,4.1,8,79,N\A,440,345,0,affair|child_murderer|mortician|strangulation|supernatural_power,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1,21,English,USA,PG,350000,N\A,44,Color,Bernard_Fox,246,Elizabeth_MacRae,29,Charles_Aidman,23,Sharron_Miller,0
150,Aliens,Action|Adventure|Sci-Fi,1986,8.4,250,154,85200000,488537,4228,1,alien|human_versus_alien|monster|rescue_mission|space_marine,http://www.imdb.com/title/tt0090605/?ref_=fn_tt_tt_1,1076,English,USA,R,18500000,1.85,18000,Color,Michael_Biehn,2000,Carrie_Henn,626,Jenette_Goldstein,604,James_Cameron,0
